black_player_id,white_player_id,winner_id,match_date
401,712,712,2024-04-01
4,223,223,2024-04-01
754,396,754,2024-04-01
740,276,276,2024-04-01
830,631,631,2024-04-01
437,366,437,2024-04-01
248,66,248,2024-04-01
392,10,10,2024-04-01
208,931,931,2024-04-01
213,987,213,2024-04-01
16,614,16,2024-04-01
945,208,945,2024-04-01
460,528,528,2024-04-01
690,240,690,2024-04-01
287,635,287,2024-04-01
953,863,863,2024-04-01
908,953,953,2024-04-01
715,657,657,2024-04-01
776,525,525,2024-04-01
635,813,635,2024-04-01
41,945,41,2024-04-01
825,597,825,2024-04-01
458,50,50,2024-04-01
9,493,493,2024-04-01
818,782,782,2024-04-01
52,229,52,2024-04-01
374,418,374,2024-04-01
204,630,630,2024-04-01
402,917,917,2024-04-01
41,84,84,2024-04-01
262,628,262,2024-04-01
971,310,971,2024-04-01
890,211,890,2024-04-01
260,244,244,2024-04-01
288,765,288,2024-04-01
5,775,775,2024-04-01
968,179,968,2024-04-01
89,129,89,2024-04-01
381,687,687,2024-04-01
112,706,706,2024-04-01
383,907,907,2024-04-01
836,102,102,2024-04-01
556,632,632,2024-04-01
384,777,384,2024-04-01
143,400,143,2024-04-01
33,269,33,2024-04-01
911,593,593,2024-04-01
660,334,334,2024-04-01
8,763,8,2024-04-01
798,882,882,2024-04-01
669,801,801,2024-04-01
381,822,381,2024-04-01
962,152,962,2024-04-01
256,452,452,2024-04-01
958,82,82,2024-04-01
115,690,690,2024-04-01
580,606,580,2024-04-01
530,650,650,2024-04-01
490,536,536,2024-04-01
213,658,658,2024-04-01
340,342,340,2024-04-01
149,688,688,2024-04-01
397,705,705,2024-04-01
342,636,636,2024-04-01
635,15,635,2024-04-01
660,842,842,2024-04-01
841,941,841,2024-04-01
523,55,55,2024-04-01
185,210,210,2024-04-01
809,226,226,2024-04-01
629,49,629,2024-04-01
412,181,412,2024-04-01
343,665,343,2024-04-01
391,991,991,2024-04-01
528,308,308,2024-04-01
337,528,528,2024-04-01
462,119,119,2024-04-01
823,860,860,2024-04-01
933,238,238,2024-04-01
634,792,792,2024-04-01
602,329,329,2024-04-01
739,840,739,2024-04-01
314,163,314,2024-04-01
434,856,856,2024-04-01
721,732,732,2024-04-01
229,566,566,2024-04-01
990,362,362,2024-04-01
246,31,31,2024-04-01
448,862,448,2024-04-01
551,190,190,2024-04-01
127,192,192,2024-04-01
209,872,872,2024-04-01
146,959,146,2024-04-01
238,437,238,2024-04-01
651,81,81,2024-04-01
243,152,152,2024-04-01
74,834,834,2024-04-01
548,84,548,2024-04-01
489,638,489,2024-04-01
205,187,205,2024-04-01
406,162,162,2024-04-01
959,422,422,2024-04-01
371,941,941,2024-04-01
408,331,408,2024-04-01
733,270,733,2024-04-01
103,689,103,2024-04-01
791,706,706,2024-04-01
396,514,514,2024-04-01
24,974,974,2024-04-01
928,371,371,2024-04-01
262,504,262,2024-04-01
291,627,291,2024-04-01
655,367,367,2024-04-01
26,550,550,2024-04-01
895,199,199,2024-04-01
657,822,822,2024-04-01
117,548,548,2024-04-01
85,893,85,2024-04-01
720,908,720,2024-04-01
881,623,881,2024-04-01
189,883,189,2024-04-01
790,367,367,2024-04-01
489,690,489,2024-04-01
841,963,841,2024-04-01
337,960,960,2024-04-01
203,458,458,2024-04-01
42,343,343,2024-04-01
842,766,842,2024-04-01
877,358,877,2024-04-01
646,772,772,2024-04-01
105,856,856,2024-04-01
457,474,474,2024-04-01
837,620,620,2024-04-01
988,664,664,2024-04-01
387,308,308,2024-04-01
572,21,572,2024-04-01
622,148,148,2024-04-01
247,656,247,2024-04-01
849,366,849,2024-04-01
447,660,447,2024-04-01
152,682,152,2024-04-01
16,698,16,2024-04-01
682,409,409,2024-04-01
66,940,940,2024-04-01
152,246,246,2024-04-01
213,481,481,2024-04-01
979,771,771,2024-04-01
22,65,22,2024-04-01
535,171,171,2024-04-01
457,197,197,2024-04-01
564,486,486,2024-04-01
20,386,20,2024-04-01
79,330,330,2024-04-01
593,20,20,2024-04-01
130,232,232,2024-04-01
381,18,18,2024-04-01
411,38,411,2024-04-01
112,430,112,2024-04-01
695,525,525,2024-04-01
984,665,984,2024-04-01
376,594,594,2024-04-01
101,978,978,2024-04-01
528,809,809,2024-04-01
609,684,684,2024-04-01
954,985,954,2024-04-01
187,352,352,2024-04-01
721,843,843,2024-04-01
394,687,687,2024-04-01
461,559,559,2024-04-01
213,708,708,2024-04-01
233,754,754,2024-04-01
318,761,761,2024-04-01
44,262,262,2024-04-01
399,115,399,2024-04-01
75,27,27,2024-04-01
404,835,404,2024-04-01
823,52,52,2024-04-01
648,317,317,2024-04-01
577,731,731,2024-04-01
490,882,882,2024-04-01
143,220,220,2024-04-01
225,695,695,2024-04-01
927,232,232,2024-04-01
913,594,594,2024-04-01
410,124,410,2024-04-01
307,356,307,2024-04-01
732,963,732,2024-04-01
997,585,585,2024-04-01
87,131,87,2024-04-01
135,501,135,2024-04-01
627,511,627,2024-04-01
542,767,767,2024-04-01
225,873,225,2024-04-01
859,794,794,2024-04-01
148,637,637,2024-04-01
203,244,203,2024-04-01
580,974,580,2024-04-01
736,650,650,2024-04-01
161,995,995,2024-04-01
734,819,819,2024-04-01
535,975,535,2024-04-01
762,564,762,2024-04-01
410,789,789,2024-04-01
758,572,572,2024-04-01
340,967,340,2024-04-01
733,760,760,2024-04-01
49,421,421,2024-04-01
892,125,892,2024-04-01
479,452,479,2024-04-01
147,238,238,2024-04-01
573,967,967,2024-04-01
453,59,59,2024-04-01
92,696,92,2024-04-01
12,170,170,2024-04-01
839,312,312,2024-04-01
587,356,587,2024-04-01
498,586,498,2024-04-01
622,751,622,2024-04-01
769,347,347,2024-04-01
44,145,145,2024-04-01
674,356,356,2024-04-01
499,383,499,2024-04-01
30,704,30,2024-04-01
206,853,206,2024-04-01
47,655,655,2024-04-01
357,507,357,2024-04-01
248,59,248,2024-04-01
777,268,777,2024-04-01
913,596,913,2024-04-01
496,448,496,2024-04-01
522,637,637,2024-04-01
860,664,664,2024-04-01
127,610,127,2024-04-01
169,945,169,2024-04-01
509,275,275,2024-04-01
820,955,955,2024-04-01
0,437,0,2024-04-01
388,908,908,2024-04-01
20,637,637,2024-04-01
330,562,330,2024-04-01
711,274,274,2024-04-01
685,978,978,2024-04-01
867,462,867,2024-04-01
282,416,416,2024-04-01
359,513,513,2024-04-01
948,959,959,2024-04-01
360,842,360,2024-04-01
341,173,341,2024-04-01
221,10,10,2024-04-01
369,714,369,2024-04-01
466,729,466,2024-04-01
238,548,238,2024-04-01
178,593,178,2024-04-01
816,464,816,2024-04-01
399,809,809,2024-04-01
593,554,593,2024-04-01
412,752,752,2024-04-01
367,558,558,2024-04-01
819,618,618,2024-04-01
7,287,7,2024-04-01
264,596,264,2024-04-01
277,190,190,2024-04-01
235,820,235,2024-04-01
275,769,275,2024-04-01
1,147,147,2024-04-01
765,745,745,2024-04-01
687,152,687,2024-04-01
543,988,988,2024-04-01
152,716,152,2024-04-01
597,401,597,2024-04-01
578,61,578,2024-04-01
240,682,240,2024-04-01
646,724,724,2024-04-01
790,721,790,2024-04-01
137,261,137,2024-04-01
618,904,618,2024-04-01
833,171,833,2024-04-01
950,943,950,2024-04-01
487,940,940,2024-04-01
967,619,619,2024-04-01
87,972,87,2024-04-01
988,633,988,2024-04-01
407,976,407,2024-04-01
46,401,401,2024-04-01
644,460,460,2024-04-01
114,56,56,2024-04-01
1,817,1,2024-04-01
111,301,301,2024-04-01
268,41,41,2024-04-01
156,692,692,2024-04-01
190,257,190,2024-04-01
583,245,245,2024-04-01
96,898,898,2024-04-01
308,663,663,2024-04-01
781,700,700,2024-04-01
671,219,671,2024-04-01
146,608,146,2024-04-01
540,105,540,2024-04-01
235,312,235,2024-04-01
465,642,642,2024-04-01
837,752,837,2024-04-01
420,115,420,2024-04-01
304,951,304,2024-04-01
67,657,657,2024-04-01
458,78,458,2024-04-01
559,99,559,2024-04-01
89,346,346,2024-04-01
198,187,187,2024-04-01
913,312,312,2024-04-01
262,703,262,2024-04-01
471,728,728,2024-04-01
958,344,958,2024-04-01
549,920,920,2024-04-01
799,314,314,2024-04-01
940,794,794,2024-04-01
220,78,220,2024-04-01
602,108,108,2024-04-01
793,823,823,2024-04-01
23,101,101,2024-04-01
585,643,643,2024-04-01
205,790,205,2024-04-01
609,758,609,2024-04-01
451,901,451,2024-04-01
912,534,912,2024-04-01
76,660,76,2024-04-01
806,485,806,2024-04-01
559,712,559,2024-04-01
716,597,716,2024-04-01
441,496,441,2024-04-01
456,114,114,2024-04-01
858,14,14,2024-04-01
714,86,86,2024-04-01
137,704,704,2024-04-01
752,740,752,2024-04-01
823,554,554,2024-04-01
451,801,801,2024-04-01
234,142,234,2024-04-01
10,993,10,2024-04-01
95,892,95,2024-04-01
645,602,602,2024-04-01
443,289,443,2024-04-01
927,435,435,2024-04-01
437,967,967,2024-04-01
853,971,853,2024-04-01
23,612,612,2024-04-01
710,795,795,2024-04-01
2,682,2,2024-04-01
184,897,184,2024-04-01
138,104,104,2024-04-01
128,205,205,2024-04-01
79,588,79,2024-04-01
898,215,898,2024-04-01
293,703,293,2024-04-01
679,675,675,2024-04-01
32,270,32,2024-04-01
916,627,916,2024-04-01
95,87,95,2024-04-01
250,204,250,2024-04-01
300,307,300,2024-04-01
731,333,731,2024-04-01
236,118,118,2024-04-01
844,165,844,2024-04-01
484,352,484,2024-04-01
365,269,269,2024-04-01
745,959,745,2024-04-01
592,917,592,2024-04-01
57,169,57,2024-04-01
967,949,949,2024-04-01
38,570,38,2024-04-01
478,511,478,2024-04-01
100,188,188,2024-04-01
835,758,758,2024-04-01
922,564,922,2024-04-01
366,738,366,2024-04-01
173,450,450,2024-04-01
854,781,854,2024-04-01
442,717,717,2024-04-01
226,366,226,2024-04-01
827,996,827,2024-04-01
260,446,446,2024-04-01
826,580,826,2024-04-01
406,69,406,2024-04-01
296,495,296,2024-04-01
932,553,553,2024-04-01
545,596,596,2024-04-01
763,141,763,2024-04-01
808,895,808,2024-04-01
773,851,773,2024-04-01
40,249,249,2024-04-01
888,629,888,2024-04-01
615,858,858,2024-04-01
817,162,162,2024-04-01
677,564,677,2024-04-01
109,839,109,2024-04-01
208,995,995,2024-04-01
469,884,469,2024-04-01
728,407,407,2024-04-01
327,976,976,2024-04-01
815,44,44,2024-04-01
683,590,590,2024-04-01
945,108,108,2024-04-01
540,449,449,2024-04-01
334,169,334,2024-04-01
956,43,956,2024-04-01
592,514,592,2024-04-01
760,592,592,2024-04-01
446,280,280,2024-04-01
483,745,745,2024-04-01
750,992,750,2024-04-01
72,237,72,2024-04-01
780,589,780,2024-04-01
35,357,357,2024-04-01
174,27,174,2024-04-01
540,428,540,2024-04-01
757,625,625,2024-04-01
187,339,339,2024-04-01
406,45,45,2024-04-01
873,442,442,2024-04-01
390,350,390,2024-04-01
667,909,667,2024-04-01
889,294,294,2024-04-01
797,760,797,2024-04-01
138,864,864,2024-04-01
357,266,266,2024-04-01
776,945,776,2024-04-01
22,167,167,2024-04-01
5,829,829,2024-04-01
831,279,831,2024-04-01
971,712,971,2024-04-01
997,691,997,2024-04-01
728,495,728,2024-04-01
577,135,577,2024-04-01
529,599,599,2024-04-01
239,546,546,2024-04-01
502,46,502,2024-04-01
485,234,485,2024-04-01
276,309,276,2024-04-01
139,243,243,2024-04-01
265,698,698,2024-04-01
931,950,931,2024-04-01
795,21,795,2024-04-01
599,512,512,2024-04-01
898,668,898,2024-04-01
109,50,50,2024-04-01
483,384,384,2024-04-01
764,345,345,2024-04-01
336,372,336,2024-04-01
832,863,863,2024-04-01
968,482,968,2024-04-01
315,638,638,2024-04-01
467,804,804,2024-04-01
498,625,625,2024-04-01
378,749,749,2024-04-01
709,773,709,2024-04-01
556,29,556,2024-04-01
267,493,267,2024-04-01
551,536,551,2024-04-01
500,175,500,2024-04-01
736,966,966,2024-04-01
70,170,70,2024-04-01
90,114,114,2024-04-01
809,60,809,2024-04-01
935,728,935,2024-04-01
2,586,2,2024-04-01
671,391,671,2024-04-01
379,520,520,2024-04-01
810,832,810,2024-04-01
193,932,193,2024-04-01
506,896,506,2024-04-01
144,156,144,2024-04-01
557,906,557,2024-04-01
228,499,228,2024-04-01
959,530,530,2024-04-01
67,625,625,2024-04-01
476,970,970,2024-04-01
525,818,818,2024-04-01
674,514,514,2024-04-01
152,892,152,2024-04-01
852,12,12,2024-04-01
584,394,584,2024-04-01
342,677,677,2024-04-01
246,281,246,2024-04-01
769,93,93,2024-04-01
821,634,634,2024-04-01
724,868,724,2024-04-01
468,54,54,2024-04-01
859,346,859,2024-04-01
700,557,700,2024-04-01
639,952,952,2024-04-01
6,364,364,2024-04-01
926,548,926,2024-04-01
585,777,777,2024-04-01
32,456,32,2024-04-01
112,353,112,2024-04-01
383,729,729,2024-04-01
861,442,442,2024-04-01
618,568,568,2024-04-01
529,818,529,2024-04-01
47,561,561,2024-04-01
713,929,713,2024-04-01
341,907,341,2024-04-01
158,901,158,2024-04-01
899,533,533,2024-04-01
147,634,147,2024-04-01
834,948,948,2024-04-01
191,460,191,2024-04-01
16,799,799,2024-04-01
915,437,915,2024-04-01
775,888,888,2024-04-01
184,571,184,2024-04-01
907,630,630,2024-04-01
887,649,887,2024-04-01
682,127,682,2024-04-01
892,614,614,2024-04-01
651,6,651,2024-04-01
341,237,341,2024-04-01
156,117,117,2024-04-01
339,136,136,2024-04-01
411,148,411,2024-04-01
570,476,570,2024-04-01
746,150,746,2024-04-01
381,173,381,2024-04-01
615,525,525,2024-04-01
511,760,760,2024-04-01
977,490,977,2024-04-01
194,213,194,2024-04-01
959,251,959,2024-04-01
275,799,275,2024-04-01
143,362,143,2024-04-01
831,869,831,2024-04-01
812,310,812,2024-04-01
68,19,19,2024-04-01
624,616,624,2024-04-01
420,208,208,2024-04-01
709,86,709,2024-04-01
592,447,447,2024-04-01
47,457,457,2024-04-01
570,536,536,2024-04-01
455,348,455,2024-04-01
112,533,533,2024-04-01
708,191,708,2024-04-01
87,387,387,2024-04-01
302,734,734,2024-04-01
471,242,471,2024-04-01
588,386,588,2024-04-01
666,14,14,2024-04-01
152,760,760,2024-04-01
231,980,980,2024-04-01
893,896,896,2024-04-01
563,398,563,2024-04-01
353,252,353,2024-04-01
323,664,664,2024-04-01
988,148,148,2024-04-01
348,127,348,2024-04-01
594,431,594,2024-04-01
893,328,893,2024-04-01
552,364,552,2024-04-01
681,127,127,2024-04-01
358,286,286,2024-04-01
503,680,503,2024-04-01
831,542,542,2024-04-01
482,785,482,2024-04-01
945,645,945,2024-04-01
226,23,226,2024-04-01
689,369,689,2024-04-01
521,448,521,2024-04-01
267,447,267,2024-04-01
59,38,38,2024-04-01
105,618,618,2024-04-01
477,651,651,2024-04-01
33,241,33,2024-04-01
706,876,706,2024-04-01
207,727,207,2024-04-01
692,60,692,2024-04-01
723,139,139,2024-04-01
160,494,494,2024-04-01
296,127,296,2024-04-01
684,334,334,2024-04-01
662,454,454,2024-04-01
640,209,209,2024-04-01
86,682,86,2024-04-01
747,12,747,2024-04-01
555,848,555,2024-04-01
679,690,690,2024-04-01
866,350,350,2024-04-01
171,624,171,2024-04-01
859,593,593,2024-04-01
263,198,198,2024-04-01
240,998,240,2024-04-01
225,158,158,2024-04-01
776,42,776,2024-04-01
282,430,282,2024-04-01
698,629,698,2024-04-01
467,596,467,2024-04-01
930,62,930,2024-04-01
247,405,247,2024-04-01
418,233,233,2024-04-01
515,659,515,2024-04-01
6,727,6,2024-04-01
250,335,335,2024-04-01
420,985,985,2024-04-01
271,747,747,2024-04-01
290,42,290,2024-04-01
836,272,836,2024-04-01
402,439,439,2024-04-01
520,692,692,2024-04-01
164,438,164,2024-04-01
328,366,366,2024-04-01
370,615,370,2024-04-01
369,537,369,2024-04-01
924,783,783,2024-04-01
342,227,342,2024-04-01
126,615,615,2024-04-01
271,105,271,2024-04-01
255,962,962,2024-04-01
600,917,600,2024-04-01
119,4,4,2024-04-01
901,416,901,2024-04-01
73,547,73,2024-04-01
671,210,671,2024-04-01
665,609,665,2024-04-01
751,329,329,2024-04-01
512,79,79,2024-04-01
487,277,277,2024-04-01
609,650,609,2024-04-01
559,719,719,2024-04-01
346,460,460,2024-04-01
849,197,197,2024-04-01
751,90,90,2024-04-01
794,936,794,2024-04-01
463,81,463,2024-04-01
782,350,350,2024-04-01
231,942,231,2024-04-01
937,812,812,2024-04-01
913,801,913,2024-04-01
992,689,992,2024-04-01
784,576,576,2024-04-01
629,98,98,2024-04-01
512,650,512,2024-04-01
844,390,844,2024-04-01
246,552,246,2024-04-01
296,621,621,2024-04-01
901,571,571,2024-04-01
294,791,791,2024-04-01
203,224,203,2024-04-01
188,767,767,2024-04-01
350,839,839,2024-04-01
840,681,681,2024-04-01
375,731,375,2024-04-01
309,484,484,2024-04-01
518,968,518,2024-04-01
170,255,170,2024-04-01
968,290,968,2024-04-01
256,209,209,2024-04-01
206,606,606,2024-04-01
511,749,749,2024-04-01
587,977,587,2024-04-01
887,181,887,2024-04-01
178,391,178,2024-04-01
977,452,452,2024-04-01
793,881,793,2024-04-01
213,517,213,2024-04-01
946,114,946,2024-04-01
895,808,808,2024-04-01
485,284,284,2024-04-01
273,34,273,2024-04-01
942,439,439,2024-04-01
827,907,907,2024-04-01
926,806,926,2024-04-01
97,97,97,2024-04-01
315,70,315,2024-04-01
278,637,637,2024-04-01
947,9,9,2024-04-01
870,477,870,2024-04-01
533,593,593,2024-04-01
590,70,70,2024-04-01
666,634,666,2024-04-01
349,348,348,2024-04-01
404,106,404,2024-04-01
103,664,103,2024-04-01
137,638,137,2024-04-01
475,588,588,2024-04-01
616,998,998,2024-04-01
409,351,409,2024-04-01
249,235,249,2024-04-01
344,700,344,2024-04-01
859,318,859,2024-04-01
600,424,600,2024-04-01
630,467,630,2024-04-01
199,711,199,2024-04-01
822,538,822,2024-04-01
320,656,320,2024-04-01
947,786,786,2024-04-01
321,430,321,2024-04-01
272,209,272,2024-04-01
849,457,457,2024-04-01
663,396,663,2024-04-01
682,470,470,2024-04-01
68,966,68,2024-04-01
769,403,403,2024-04-01
889,431,889,2024-04-01
60,832,60,2024-04-01
994,191,994,2024-04-01
908,656,908,2024-04-01
971,823,823,2024-04-01
153,134,134,2024-04-01
808,454,454,2024-04-01
928,368,368,2024-04-01
67,159,159,2024-04-01
366,659,659,2024-04-01
8,76,8,2024-04-01
247,733,247,2024-04-01
332,154,332,2024-04-01
699,705,705,2024-04-01
737,810,737,2024-04-01
848,466,848,2024-04-01
656,832,656,2024-04-01
981,181,981,2024-04-01
755,975,755,2024-04-01
748,999,999,2024-04-01
532,30,532,2024-04-01
329,45,45,2024-04-01
253,339,253,2024-04-01
152,374,152,2024-04-01
773,249,249,2024-04-01
317,339,317,2024-04-01
121,736,121,2024-04-01
938,738,738,2024-04-01
117,898,898,2024-04-01
101,303,101,2024-04-01
678,126,678,2024-04-01
3,900,900,2024-04-01
146,513,146,2024-04-01
810,286,810,2024-04-01
225,234,225,2024-04-01
822,243,243,2024-04-01
875,455,875,2024-04-01
58,767,58,2024-04-01
573,440,573,2024-04-01
419,352,419,2024-04-01
834,202,834,2024-04-01
468,553,468,2024-04-01
997,68,68,2024-04-01
537,85,85,2024-04-01
617,679,617,2024-04-01
518,112,112,2024-04-01
649,588,588,2024-04-01
743,933,743,2024-04-01
58,929,58,2024-04-01
963,396,963,2024-04-01
997,354,997,2024-04-01
274,84,84,2024-04-01
163,134,134,2024-04-01
772,210,210,2024-04-01
85,829,85,2024-04-01
544,352,544,2024-04-01
103,381,103,2024-04-01
381,142,142,2024-04-01
708,590,708,2024-04-01
108,625,108,2024-04-01
843,741,741,2024-04-01
268,219,219,2024-04-01
294,409,294,2024-04-01
407,388,388,2024-04-01
759,453,453,2024-04-01
393,171,393,2024-04-01
522,216,522,2024-04-01
181,861,181,2024-04-01
277,927,927,2024-04-01
481,885,481,2024-04-01
534,863,534,2024-04-01
267,264,267,2024-04-01
872,755,872,2024-04-01
880,200,880,2024-04-01
231,765,765,2024-04-01
503,901,901,2024-04-01
498,733,498,2024-04-01
739,994,994,2024-04-01
806,116,116,2024-04-01
213,523,523,2024-04-01
358,827,358,2024-04-01
421,572,421,2024-04-01
25,667,667,2024-04-01
519,12,519,2024-04-01
512,253,253,2024-04-01
637,39,39,2024-04-01
408,507,408,2024-04-01
764,325,764,2024-04-01
37,273,273,2024-04-01
557,313,313,2024-04-01
653,107,653,2024-04-01
133,517,133,2024-04-01
441,847,847,2024-04-01
177,517,517,2024-04-01
42,373,373,2024-04-01
746,818,746,2024-04-01
779,103,103,2024-04-01
738,776,776,2024-04-01
32,738,738,2024-04-01
99,327,99,2024-04-01
469,121,121,2024-04-01
21,705,705,2024-04-01
238,556,238,2024-04-01
581,483,483,2024-04-01
913,158,913,2024-04-01
439,263,439,2024-04-01
751,124,124,2024-04-01
492,966,492,2024-04-01
522,658,522,2024-04-01
250,375,375,2024-04-01
457,621,457,2024-04-01
458,96,458,2024-04-01
779,898,779,2024-04-01
873,13,13,2024-04-01
662,823,823,2024-04-01
10,223,223,2024-04-01
191,310,310,2024-04-01
414,597,414,2024-04-01
679,86,679,2024-04-01
752,544,752,2024-04-01
692,824,824,2024-04-01
402,641,641,2024-04-01
95,247,95,2024-04-01
857,50,857,2024-04-01
736,957,957,2024-04-01
371,345,371,2024-04-01
458,312,458,2024-04-01
820,483,483,2024-04-01
36,315,36,2024-04-01
150,297,297,2024-04-01
667,198,198,2024-04-01
430,958,430,2024-04-01
494,493,493,2024-04-01
57,973,57,2024-04-01
384,377,377,2024-04-01
423,409,423,2024-04-01
999,549,999,2024-04-01
250,908,250,2024-04-01
969,360,969,2024-04-01
129,702,129,2024-04-01
914,862,862,2024-04-01
140,519,519,2024-04-01
231,409,409,2024-04-01
684,543,543,2024-04-01
387,657,387,2024-04-01
236,211,211,2024-04-01
292,752,752,2024-04-01
464,37,37,2024-04-01
858,645,858,2024-04-01
284,764,284,2024-04-01
662,467,467,2024-04-01
861,431,861,2024-04-01
274,978,978,2024-04-01
67,514,67,2024-04-01
487,570,487,2024-04-01
597,350,597,2024-04-01
23,865,865,2024-04-01
963,268,268,2024-04-01
932,24,932,2024-04-01
529,367,529,2024-04-01
581,508,508,2024-04-01
434,179,179,2024-04-01
431,150,150,2024-04-01
284,692,284,2024-04-01
825,140,825,2024-04-01
303,949,303,2024-04-01
665,311,311,2024-04-01
453,506,453,2024-04-01
828,857,828,2024-04-01
242,134,134,2024-04-01
686,218,218,2024-04-01
883,197,197,2024-04-01
279,767,279,2024-04-01
453,540,540,2024-04-01
894,106,106,2024-04-01
87,953,953,2024-04-01
947,876,947,2024-04-01
685,200,200,2024-04-01
198,975,975,2024-04-01
364,901,364,2024-04-01
480,912,912,2024-04-01
289,595,289,2024-04-01
591,258,258,2024-04-01
204,384,384,2024-04-01
152,320,320,2024-04-01
667,294,294,2024-04-01
433,996,433,2024-04-01
857,747,857,2024-04-01
871,435,435,2024-04-01
677,860,677,2024-04-01
866,409,866,2024-04-01
514,244,514,2024-04-01
814,577,814,2024-04-01
422,906,422,2024-04-01
109,582,582,2024-04-01
657,244,244,2024-04-01
563,903,563,2024-04-01
749,0,749,2024-04-01
616,457,616,2024-04-01
461,79,461,2024-04-01
744,821,744,2024-04-01
588,855,855,2024-04-01
268,693,693,2024-04-01
307,636,307,2024-04-01
42,476,42,2024-04-01
852,201,852,2024-04-01
247,196,196,2024-04-01
529,22,22,2024-04-01
227,101,101,2024-04-01
397,213,213,2024-04-01
338,259,338,2024-04-01
747,733,733,2024-04-01
381,227,227,2024-04-01
211,344,211,2024-04-01
423,577,423,2024-04-01
527,37,527,2024-04-01
824,422,824,2024-04-01
463,235,463,2024-04-01
436,43,436,2024-04-01
596,515,596,2024-04-01
637,214,637,2024-04-01
893,824,893,2024-04-01
765,533,533,2024-04-01
594,943,943,2024-04-01
559,345,345,2024-04-01
512,61,61,2024-04-01
6,785,6,2024-04-01
43,435,435,2024-04-01
797,561,561,2024-04-01
350,146,350,2024-04-01
53,632,632,2024-04-01
191,376,376,2024-04-01
436,400,436,2024-04-01
402,318,318,2024-04-01
156,487,156,2024-04-01
482,449,449,2024-04-01
245,302,245,2024-04-01
78,876,876,2024-04-01
260,423,423,2024-04-01
521,721,521,2024-04-01
731,375,375,2024-04-01
231,350,231,2024-04-01
270,244,244,2024-04-01
19,888,19,2024-04-01
16,607,16,2024-04-01
407,167,167,2024-04-01
300,400,300,2024-04-01
581,148,581,2024-04-01
440,117,117,2024-04-01
683,506,506,2024-04-01
67,218,67,2024-04-01
905,239,905,2024-04-01
76,418,418,2024-04-01
453,418,453,2024-04-01
591,43,43,2024-04-01
302,321,321,2024-04-01
967,798,798,2024-04-01
621,1,1,2024-04-01
255,200,200,2024-04-01
524,358,524,2024-04-01
581,998,581,2024-04-01
657,667,667,2024-04-01
713,162,713,2024-04-01
768,138,138,2024-04-01
914,257,914,2024-04-01
32,741,32,2024-04-01
680,728,680,2024-04-01
395,510,395,2024-04-01
388,66,66,2024-04-01
65,716,716,2024-04-01
575,699,575,2024-04-01
479,299,299,2024-04-01
258,345,258,2024-04-01
983,259,983,2024-04-01
634,110,110,2024-04-01
636,923,923,2024-04-01
179,243,179,2024-04-01
583,955,955,2024-04-01
763,534,534,2024-04-01
532,67,532,2024-04-01
848,284,284,2024-04-01
730,637,637,2024-04-01
851,411,851,2024-04-01
456,410,410,2024-04-01
909,80,909,2024-04-01
570,295,295,2024-04-01
952,415,415,2024-04-01
770,948,770,2024-04-01
947,708,947,2024-04-01
1000,309,1000,2024-04-01
0,690,0,2024-04-01
864,180,864,2024-04-01
69,627,69,2024-04-01
751,623,751,2024-04-01
836,470,836,2024-04-01
142,664,142,2024-04-01
269,294,294,2024-04-01
94,568,94,2024-04-01
349,677,677,2024-04-01
78,197,78,2024-04-01
350,146,350,2024-04-01
473,742,473,2024-04-01
877,613,877,2024-04-01
206,933,206,2024-04-01
676,367,676,2024-04-01
720,611,720,2024-04-01
484,244,484,2024-04-01
492,763,763,2024-04-01
195,509,195,2024-04-01
356,338,338,2024-04-01
304,566,304,2024-04-01
176,483,176,2024-04-01
631,694,631,2024-04-01
502,56,56,2024-04-01
7,468,468,2024-04-01
871,344,871,2024-04-01
644,99,644,2024-04-01
796,361,361,2024-04-01
505,175,505,2024-04-01
502,978,978,2024-04-01
529,876,529,2024-04-01
707,295,295,2024-04-01
931,581,581,2024-04-01
113,614,113,2024-04-01
125,995,125,2024-04-01
184,48,184,2024-04-01
557,778,778,2024-04-01
391,257,257,2024-04-01
559,249,249,2024-04-01
313,621,313,2024-04-01
187,478,187,2024-04-01
396,241,396,2024-04-01
299,498,299,2024-04-01
112,928,112,2024-04-01
784,523,784,2024-04-01
436,134,436,2024-04-01
365,18,18,2024-04-01
149,85,149,2024-04-01
138,105,105,2024-04-01
597,486,597,2024-04-01
705,174,705,2024-04-01
760,351,760,2024-04-01
487,777,487,2024-04-01
779,550,550,2024-04-01
589,138,589,2024-04-01
824,720,720,2024-04-01
249,193,249,2024-04-01
832,818,818,2024-04-01
139,257,257,2024-04-01
969,330,969,2024-04-01
460,751,751,2024-04-01
241,126,126,2024-04-01
624,366,624,2024-04-01
143,516,516,2024-04-01
868,90,90,2024-04-01
220,365,220,2024-04-01
265,789,265,2024-04-01
652,177,652,2024-04-01
463,875,875,2024-04-01
454,928,928,2024-04-01
984,298,298,2024-04-01
961,432,432,2024-04-01
609,1000,1000,2024-04-01
182,379,182,2024-04-01
509,605,509,2024-04-01
79,379,379,2024-04-01
349,597,597,2024-04-01
655,708,655,2024-04-01
300,229,229,2024-04-01
11,941,11,2024-04-01
684,747,684,2024-04-01
521,923,923,2024-04-01
345,171,171,2024-04-01
674,737,737,2024-04-01
319,980,319,2024-04-01
